410.88; 168.96
556.8; 168.96
433.92; 184.32
533.76; 184.32
441.6; 192
526.08; 192
456.96; 199.68
510.72; 199.68
464.64; 207.36
503.04; 207.36
476.16; 230.4
472.32; 240.33
476.16; 261.12
487.68; 271.05
464.64; 284.16
503.04; 284.16
456.96; 291.84
510.72; 291.84
441.6; 299.52
526.08; 299.52
433.92; 307.2
533.76; 307.2
418.56; 314.88
549.12; 314.88
