564.48; 414.72
710.4; 414.72
572.16; 422.4
702.72; 422.4
587.52; 430.08
687.36; 430.08
595.2; 437.76
679.68; 437.76
610.56; 445.44
664.32; 445.44
618.24; 453.12
656.64; 453.12
618.24; 470.73
656.64; 470.73
602.88; 483.84
672; 483.84
606.72; 501.45
668.16; 501.45
618.24; 509.13
656.64; 509.13
618.24; 529.92
656.64; 529.92
610.56; 537.6
664.32; 537.6
595.2; 545.28
679.68; 545.28
587.52; 552.96
687.36; 552.96
572.16; 560.64
702.72; 560.64
