433.92; 291.84
295.68; 299.52
311.04; 307.2
410.88; 307.2
318.72; 314.88
403.2; 314.88
334.08; 322.56
387.84; 322.56
341.76; 330.24
380.16; 330.24
345.6; 345.6
360.96; 353.28
353.28; 363.21
364.8; 376.32
360.96; 391.68
364.8; 399.36
380.16; 407.04
387.84; 414.72
403.2; 422.4
410.88; 430.08
426.24; 437.76
