445.44; 253.44
307.2; 261.12
322.56; 268.8
422.4; 268.8
330.24; 276.48
414.72; 276.48
345.6; 284.16
399.36; 284.16
353.28; 291.84
391.68; 291.84
376.32; 314.88
353.28; 322.56
368.64; 322.56
353.28; 340.17
376.32; 345.6
360.96; 355.53
391.68; 355.53
353.28; 368.64
391.68; 368.64
345.6; 376.32
399.36; 376.32
330.24; 384
414.72; 384
322.56; 391.68
422.4; 391.68
307.2; 399.36
437.76; 399.36
