625.92; 453.12
802.56; 453.12
641.28; 460.8
787.2; 460.8
648.96; 468.48
779.52; 468.48
664.32; 476.16
764.16; 476.16
672; 483.84
756.48; 483.84
687.36; 491.52
741.12; 491.52
695.04; 499.2
733.44; 499.2
714.24; 522.24
710.4; 529.92
729.6; 529.92
710.4; 547.53
714.24; 560.64
718.08; 568.32
733.44; 576
741.12; 583.68
756.48; 591.36
764.16; 599.04
779.52; 606.72
